clf,imbl,dataset,precision,recall,specificity,fscore,gmean,mcc,balanced_acc,accuracy,std_precision,std_recall,std_specificity,std_fscore,std_gmean,std_mcc,std_balanced_acc,std_accuracy,time_exec
kNN,Lee,haberman_70,0.688414616,0.697375,0.774086957,0.687247315,0.730197015,0.475156065,0.735730978,0.742615385,0.086287472,0.111414038,0.079263922,0.079790557,0.067667002,0.131349836,0.065606993,0.063135473,17.25528395
kNN,NRAS,haberman_70,0.723705686,0.580625,0.840521739,0.634531314,0.691535409,0.444776286,0.71057337,0.733897436,0.103510932,0.121065948,0.069770895,0.09337604,0.075333028,0.132352512,0.065122126,0.059342927,1.190704536
kNN,NearMiss,haberman_70,0.658126904,0.67,0.751304348,0.657153826,0.70369286,0.425369015,0.710652174,0.717948718,0.075252337,0.122091633,0.084519268,0.073640826,0.060813144,0.116306552,0.058722414,0.056049581,0.990574932
kNN,ProWSyn,haberman_70,0.691171572,0.691625,0.777652174,0.686052148,0.729409507,0.47375891,0.734638587,0.742358974,0.087841312,0.103324208,0.079674535,0.075535778,0.063722355,0.126751525,0.06251446,0.061035598,2.407152271
kNN,RandomOverSampler,haberman_70,0.683372023,0.69175,0.771478261,0.682103611,0.726126802,0.466578196,0.73161413,0.738769231,0.084811187,0.108766748,0.075420961,0.079779148,0.067757134,0.130584016,0.065380217,0.062640485,0.550055909
kNN,RandomUnderSampler,haberman_70,0.663597636,0.69125,0.748347826,0.671423851,0.714581319,0.44210451,0.719798913,0.724923077,0.082504202,0.112384438,0.076135844,0.079520239,0.066721781,0.130952871,0.065303827,0.062040537,0.531308603
kNN,SMOTE,haberman_70,0.691422484,0.6825,0.780869565,0.681020597,0.725718368,0.468738558,0.731684783,0.740512821,0.102197042,0.118967775,0.088555231,0.089496043,0.075362101,0.14703908,0.072577274,0.070036897,0.693785644
kNN,Smote_tomek,haberman_70,0.69536563,0.7025,0.779130435,0.69352667,0.735820532,0.485354215,0.740815217,0.747692308,0.096063643,0.116485743,0.089655409,0.084240273,0.070861233,0.138109011,0.068306939,0.066935677,1.42475965
kNN,Tomek,haberman_70,0.699601139,0.6625,0.794782609,0.67433773,0.72111528,0.46604422,0.728641304,0.740512821,0.104816119,0.117907053,0.082701081,0.08883786,0.073867157,0.144992598,0.071038827,0.068361375,0.971404719
kNN,kmeans_SMOTE,haberman_70,0.702253619,0.673625,0.796173913,0.681724062,0.727771418,0.477023234,0.734899457,0.745897436,0.097090294,0.11482439,0.080603412,0.086994651,0.072584735,0.139462529,0.069123922,0.066275375,12.35772359
kNN,lvq_smote,haberman_70,0.699385121,0.68575,0.786434783,0.686393891,0.730100047,0.478496265,0.736092391,0.745128205,0.094010249,0.107111425,0.084987425,0.07953743,0.067700545,0.132790284,0.065714406,0.064322222,9.196764159
kNN,polynom_fit_SMOTE,haberman_70,0.685495094,0.69,0.773913043,0.681983275,0.726118071,0.468187298,0.731956522,0.739487179,0.093406567,0.125352683,0.082100936,0.089367251,0.074310478,0.142916486,0.071371109,0.067342417,0.521908808
kNN,pure,haberman_70,0.711462945,0.645,0.813043478,0.669853916,0.719107376,0.470049586,0.729021739,0.744102564,0.110641356,0.126213997,0.083928137,0.09330748,0.077121221,0.148341946,0.072631785,0.069048963,0.476590133
Adaboost,ADASYN,haberman_90,0.673533179,0.586375,0.702444444,0.596488739,0.615718225,0.309853943,0.644409722,0.647823529,0.105211743,0.104887544,0.138017837,0.078983852,0.072722232,0.133663067,0.063101606,0.06549186,9.676627994
Adaboost,AMSCO,haberman_90,0.657190516,0.601375,0.679333333,0.601620362,0.610264622,0.301895061,0.640354167,0.642647059,0.102357023,0.11452462,0.15163416,0.0749915,0.071690148,0.128715314,0.061169703,0.063905909,501.4634621
Adaboost,Borderline_smote,haberman_90,0.668643827,0.592125,0.692222222,0.595909063,0.610149641,0.305938477,0.642173611,0.645117647,0.100489872,0.119504944,0.14807141,0.08114067,0.066916498,0.123190467,0.058053371,0.060514195,10.22188251
Adaboost,EditedNearestNeighbours,haberman_90,0.567754273,0.80625,0.38,0.644076997,0.392259822,0.191716905,0.593125,0.580588235,0.064698011,0.146781456,0.225424072,0.045883189,0.22818907,0.120728966,0.057905257,0.066260245,6.303146052
Adaboost,Lee,haberman_90,0.674195704,0.576375,0.711222222,0.592167929,0.615409989,0.308120896,0.643798611,0.647764706,0.101429793,0.098414332,0.127113558,0.077441528,0.073632285,0.130083105,0.06191833,0.064227786,15.17347858
Adaboost,NRAS,haberman_90,0.664843186,0.5735,0.71,0.591319787,0.616404168,0.300861626,0.64175,0.645764706,0.095464708,0.108067726,0.126915965,0.076920611,0.069003417,0.118760006,0.056677164,0.05843275,6.798490167
Adaboost,NearMiss,haberman_90,0.682785156,0.5425,0.743333333,0.581415787,0.616898202,0.307948639,0.642916667,0.648823529,0.102368784,0.102521945,0.125938981,0.06872569,0.057316529,0.117489441,0.05373911,0.055470564,9.256310534
Adaboost,ProWSyn,haberman_90,0.669982222,0.582125,0.706111111,0.595928225,0.618262831,0.307209225,0.644118056,0.647764706,0.102407974,0.108168111,0.132004294,0.080218405,0.073861341,0.13252484,0.06320858,0.065184847,11.21726084
Adaboost,RandomOverSampler,haberman_90,0.677379293,0.568875,0.720555556,0.590195372,0.615024144,0.310980734,0.644715278,0.649176471,0.09708447,0.099658655,0.122307444,0.074542378,0.066513245,0.120836157,0.056522197,0.058478854,6.723467469
Adaboost,RandomUnderSampler,haberman_90,0.67692843,0.564,0.72,0.585399083,0.610794623,0.305368291,0.642,0.646588235,0.096239942,0.101867022,0.122920165,0.078599199,0.068759719,0.120712825,0.057114156,0.058916449,6.325059319
Adaboost,SMOTE,haberman_90,0.673819977,0.5805,0.711555556,0.595673273,0.619088296,0.311367743,0.646027778,0.649882353,0.100827145,0.119235532,0.13174559,0.088604687,0.078696525,0.133628424,0.064561025,0.065898334,6.645292544
Adaboost,Smote_tomek,haberman_90,0.679547131,0.56625,0.726666667,0.592000812,0.620488565,0.31246604,0.646458333,0.651176471,0.096737893,0.106003335,0.121643023,0.079004822,0.072659524,0.125890543,0.06035305,0.061949107,9.806567144
Adaboost,Tomek,haberman_90,0.682732209,0.56125,0.73,0.585689728,0.614623197,0.312868425,0.645625,0.650588235,0.09821068,0.11734622,0.125123439,0.091502478,0.079130391,0.127318377,0.061057803,0.062249368,9.459422231
Adaboost,kmeans_SMOTE,haberman_90,0.682441257,0.56125,0.724666667,0.583990629,0.611335766,0.309027896,0.642958333,0.647764706,0.101532354,0.102288532,0.129868273,0.080578213,0.071612409,0.12474713,0.058581178,0.060599947,23.8203496
Adaboost,lvq_smote,haberman_90,0.677880729,0.569375,0.718333333,0.588856408,0.614634995,0.308969458,0.643854167,0.648235294,0.100789363,0.100341546,0.126262529,0.078681215,0.073153583,0.128355094,0.060919968,0.063127471,15.22039831
Adaboost,polynom_fit_SMOTE,haberman_90,0.663521882,0.56875,0.742222222,0.606285552,0.642235794,0.319334388,0.655486111,0.660588235,0.095846861,0.113175181,0.093441112,0.085999378,0.072806555,0.136927261,0.066333549,0.06637208,6.720353198
Adaboost,pure,haberman_90,0.6775443,0.56375,0.722222222,0.584799194,0.612178625,0.307043163,0.642986111,0.647647059,0.101741328,0.118514183,0.134317312,0.092221961,0.082892201,0.133043916,0.064167715,0.06581994,6.468814516
Catboost,ADASYN,haberman_90,0.695891086,0.668125,0.732777778,0.677211455,0.695550907,0.406351169,0.700451389,0.702352941,0.085705801,0.098936701,0.094086958,0.07708849,0.070985778,0.138640125,0.068890053,0.068948146,14.69844661
Catboost,AMSCO,haberman_90,0.685334771,0.689125,0.706,0.680714926,0.691263381,0.401811537,0.6975625,0.698058824,0.085981113,0.108388688,0.108225293,0.074314395,0.071206537,0.13993897,0.069068547,0.069435433,537.7901145
Catboost,Borderline_smote,haberman_90,0.69722664,0.667125,0.733444444,0.676839154,0.695091775,0.406832815,0.700284722,0.702235294,0.082463705,0.099110807,0.092770995,0.072651742,0.065831979,0.13118498,0.064718749,0.06465938,14.84682963
Catboost,EditedNearestNeighbours,haberman_90,0.551590521,0.85625,0.372222222,0.668465805,0.553067178,0.261811578,0.614236111,0.6,0.038707598,0.084804612,0.114947154,0.0403976,0.079228412,0.111564816,0.04956573,0.051282576,13.7062386
Catboost,Lee,haberman_90,0.701308305,0.657125,0.742444444,0.673527721,0.694136655,0.406307976,0.699784722,0.702294118,0.08343441,0.100034046,0.090106759,0.077710922,0.069275614,0.135853041,0.067288927,0.066965317,19.68280008
Catboost,NRAS,haberman_90,0.715472945,0.6245,0.769777778,0.66141656,0.688858851,0.404746387,0.697138889,0.701411765,0.085515252,0.095495835,0.089709971,0.074221308,0.065574469,0.129010445,0.063292166,0.063118805,14.29375939
Catboost,NearMiss,haberman_90,0.696753726,0.65,0.741111111,0.668187698,0.690095142,0.3975582,0.695555556,0.698235294,0.093220561,0.10313825,0.09685171,0.080710055,0.074120153,0.148190275,0.072643628,0.072824351,14.12498653
Catboost,ProWSyn,haberman_90,0.703949853,0.65225,0.749,0.672511193,0.694827232,0.408009321,0.700625,0.703470588,0.083696171,0.099529214,0.08844512,0.07740089,0.069548348,0.135752432,0.067267971,0.067041559,15.88903208
Catboost,RandomOverSampler,haberman_90,0.704391395,0.658375,0.745777778,0.675831517,0.696428375,0.411007479,0.702076389,0.704647059,0.092390611,0.098302324,0.099808948,0.080991317,0.074329807,0.147179907,0.072640213,0.072834491,13.71869173
Catboost,RandomUnderSampler,haberman_90,0.701499322,0.655875,0.744,0.673186196,0.694240524,0.406445466,0.6999375,0.702529412,0.081670158,0.096658797,0.087819516,0.076662993,0.068875467,0.134094633,0.066533637,0.066318641,13.68592563
Catboost,SMOTE,haberman_90,0.697424886,0.66625,0.734444444,0.676588231,0.695053141,0.406874098,0.700347222,0.702352941,0.083517482,0.103984791,0.099349869,0.076236738,0.067194846,0.134124378,0.066190731,0.065930147,13.8859242
Catboost,Smote_tomek,haberman_90,0.71092865,0.65375,0.755555556,0.676303525,0.698816365,0.416780436,0.704652778,0.707647059,0.087183807,0.107896764,0.089995333,0.080826466,0.070756475,0.138779134,0.068475098,0.067915352,14.60766385
Catboost,Tomek,haberman_90,0.710498593,0.63625,0.758888889,0.665930381,0.690250757,0.404207273,0.697569444,0.701176471,0.100264087,0.102135726,0.108812812,0.080580101,0.074733912,0.147112327,0.072089179,0.072799323,14.12020264
Catboost,kmeans_SMOTE,haberman_90,0.712814927,0.648375,0.760555556,0.674496336,0.698309557,0.416582912,0.704465278,0.707764706,0.086325215,0.09688434,0.091109895,0.075727783,0.068038792,0.133578565,0.065933067,0.065934428,28.63592591
Catboost,lvq_smote,haberman_90,0.707652355,0.653875,0.752666667,0.675086687,0.697407988,0.413516889,0.703270833,0.706176471,0.085783247,0.099036784,0.089493916,0.074389861,0.066899873,0.132583789,0.065176315,0.065316544,20.49532323
Catboost,polynom_fit_SMOTE,haberman_90,0.684943018,0.65875,0.724444444,0.667431192,0.686903858,0.388123417,0.691597222,0.693529412,0.077378983,0.09629893,0.085684484,0.074144119,0.066030486,0.129476107,0.064284094,0.063942661,15.66719384
Catboost,pure,haberman_90,0.728639971,0.62875,0.783333333,0.670513499,0.698130294,0.422818583,0.706041667,0.710588235,0.105648155,0.099123638,0.105205885,0.08390606,0.075263829,0.14947575,0.072794478,0.073268901,13.73144495
DecisionTree,ADASYN,haberman_90,0.695334564,0.655,0.727555556,0.663820824,0.680584178,0.393403456,0.691277778,0.693411765,0.075653254,0.082394075,0.07818319,0.063857756,0.057658151,0.115705444,0.055846086,0.05590674,1.14674716
DecisionTree,AMSCO,haberman_90,0.688453375,0.67725,0.708444444,0.671699507,0.681772617,0.396222226,0.692847222,0.693764706,0.075736877,0.087001293,0.095881504,0.061757873,0.057897793,0.112096323,0.054824603,0.055330024,499.1931642
DecisionTree,Borderline_smote,haberman_90,0.693601049,0.660625,0.720111111,0.664040421,0.678186336,0.392443635,0.690368056,0.692117647,0.067865722,0.084064226,0.072584069,0.063479682,0.056307104,0.11196054,0.054460243,0.054269725,1.440543866
DecisionTree,EditedNearestNeighbours,haberman_90,0.566542307,0.8405,0.415111111,0.672350353,0.573921387,0.287844026,0.627805556,0.615294118,0.036201985,0.08577049,0.093891195,0.039924007,0.065643018,0.096022391,0.044456353,0.045572934,0.440653396
DecisionTree,Lee,haberman_90,0.702903442,0.642625,0.736777778,0.659972836,0.678419002,0.392207261,0.689701389,0.692470588,0.075335124,0.066034784,0.079276011,0.055055572,0.05018332,0.105292966,0.050025176,0.050681655,6.053030491
DecisionTree,NRAS,haberman_90,0.707643782,0.624125,0.752777778,0.651315735,0.675300006,0.390662553,0.688451389,0.692235294,0.071968896,0.078226433,0.072339488,0.060042902,0.052124324,0.106801506,0.050799182,0.05069518,0.876597548
DecisionTree,NearMiss,haberman_90,0.697339337,0.639875,0.737666667,0.657658905,0.6767849,0.388407689,0.688770833,0.691647059,0.069603049,0.085067563,0.084822603,0.063870268,0.05704611,0.104186978,0.051970733,0.05192156,0.76399653
DecisionTree,ProWSyn,haberman_90,0.701007565,0.648,0.738666667,0.663940618,0.683441585,0.397308119,0.693333333,0.696,0.070365079,0.073290143,0.07680323,0.055209528,0.049302275,0.103096721,0.049138137,0.049535339,2.554566312
DecisionTree,RandomOverSampler,haberman_90,0.705597554,0.648375,0.740555556,0.664224305,0.68357177,0.401230517,0.694465278,0.697176471,0.066169778,0.074177145,0.071149833,0.053926994,0.048992362,0.097916535,0.047361273,0.047566895,0.339107633
DecisionTree,RandomUnderSampler,haberman_90,0.707722534,0.64825,0.739,0.663529306,0.68168667,0.40144266,0.693625,0.696294118,0.066036682,0.071071525,0.06965381,0.050030968,0.043253385,0.090312913,0.042818158,0.042958853,0.345363593
DecisionTree,SMOTE,haberman_90,0.693168236,0.648,0.726333333,0.658740937,0.67666364,0.385495322,0.687166667,0.689470588,0.08113815,0.078724352,0.094359082,0.058109174,0.054870043,0.11617132,0.055134658,0.056236551,0.487532496
DecisionTree,Smote_tomek,haberman_90,0.700605065,0.644625,0.740555556,0.661447483,0.681707939,0.396237742,0.692590278,0.695411765,0.071170596,0.09054677,0.075492449,0.067596577,0.061249195,0.117851765,0.057761467,0.057404839,1.171763206
DecisionTree,Tomek,haberman_90,0.706288884,0.6505,0.742555556,0.665559606,0.685396243,0.404725208,0.696527778,0.699235294,0.07124316,0.074676611,0.07234838,0.056654025,0.051170229,0.101710426,0.048533996,0.048857095,0.749922347
DecisionTree,kmeans_SMOTE,haberman_90,0.707566566,0.63575,0.747555556,0.657320642,0.679129652,0.396966423,0.691652778,0.694941176,0.076471795,0.077411627,0.081078423,0.057850914,0.052602208,0.10694347,0.051028849,0.051696933,16.06085739
DecisionTree,lvq_smote,haberman_90,0.705663211,0.629125,0.743222222,0.651322037,0.672340536,0.387283037,0.686173611,0.689529412,0.073643315,0.076475846,0.078593812,0.059277084,0.053775532,0.106303603,0.051122651,0.051399167,6.973325491
DecisionTree,polynom_fit_SMOTE,haberman_90,0.725533354,0.648875,0.770777778,0.677132819,0.701113781,0.431027919,0.709826389,0.713411765,0.065211013,0.086241991,0.066728049,0.056476032,0.048768765,0.098403784,0.047676985,0.047251526,0.329734373
DecisionTree,pure,haberman_90,0.71400891,0.626,0.758888889,0.654725935,0.679067231,0.398998933,0.692444444,0.696352941,0.083677229,0.077829706,0.086992609,0.061923765,0.057063687,0.114628843,0.054002699,0.054782746,0.268799496
ExtraTree,ADASYN,haberman_90,0.776661924,0.7735,0.794555556,0.771574882,0.781289591,0.572452863,0.784027778,0.784647059,0.083950182,0.080476504,0.094372136,0.067255824,0.065159057,0.128293721,0.063974764,0.064409132,23.9750509
ExtraTree,AMSCO,haberman_90,0.774694099,0.77725,0.791555556,0.772754063,0.781956436,0.572799697,0.784402778,0.784823529,0.084753459,0.079056767,0.092293498,0.066898985,0.065069536,0.129391672,0.064242599,0.064851985,510.6978759
ExtraTree,Borderline_smote,haberman_90,0.776146116,0.7775,0.792777778,0.773336737,0.782452221,0.574556608,0.785138889,0.785588235,0.082480972,0.081329896,0.091268881,0.066815397,0.065258924,0.128728763,0.064213288,0.064691333,24.46701322
ExtraTree,EditedNearestNeighbours,haberman_90,0.562722188,0.918,0.360666667,0.696541562,0.568413655,0.334573213,0.639333333,0.622941176,0.039829019,0.070134172,0.089776583,0.043570979,0.075506553,0.128146648,0.056011957,0.056929111,17.72660763
ExtraTree,Lee,haberman_90,0.78251448,0.771125,0.801333333,0.773149587,0.783394912,0.57734158,0.786229167,0.787117647,0.086220788,0.079440605,0.095161667,0.067446799,0.065340953,0.129211464,0.064244091,0.06478911,30.4859688
ExtraTree,NRAS,haberman_90,0.787807243,0.72275,0.819444444,0.74915831,0.76642158,0.55108797,0.771097222,0.773941176,0.078290931,0.079192924,0.079039624,0.061908693,0.055903843,0.112132533,0.055048215,0.055098587,18.37347672
ExtraTree,NearMiss,haberman_90,0.741032941,0.774125,0.751666667,0.754087046,0.760172832,0.528989506,0.762895833,0.762235294,0.088627804,0.087474903,0.103796857,0.074054769,0.074686565,0.147582118,0.073647397,0.074360816,22.5516032
ExtraTree,ProWSyn,haberman_90,0.782943582,0.77275,0.801666667,0.774321174,0.784492823,0.579173703,0.787208333,0.788058824,0.085943721,0.079219691,0.094054191,0.068143098,0.066024828,0.130764142,0.065017759,0.06555659,26.56094353
ExtraTree,RandomOverSampler,haberman_90,0.777924031,0.7725,0.796111111,0.771598999,0.781489756,0.573269121,0.784305556,0.785,0.083517902,0.080983241,0.093032526,0.066418343,0.064204169,0.126851923,0.063175952,0.0636172,19.20316157
ExtraTree,RandomUnderSampler,haberman_90,0.763955923,0.778625,0.777777778,0.767717694,0.775415529,0.560400644,0.778201389,0.778176471,0.078849638,0.074043547,0.09127111,0.062082028,0.061795015,0.121684202,0.060689868,0.061358905,17.67972283
ExtraTree,SMOTE,haberman_90,0.777656486,0.768625,0.797,0.769476059,0.779953479,0.57038152,0.7828125,0.783647059,0.083057272,0.081366437,0.092014044,0.067078548,0.06459126,0.127285619,0.063419105,0.063785679,18.20633299
ExtraTree,Smote_tomek,haberman_90,0.768356331,0.747125,0.792333333,0.753513506,0.766293673,0.544861224,0.769729167,0.771058824,0.086403524,0.100371973,0.093095831,0.079369387,0.074211928,0.143636738,0.072088812,0.071681741,23.34063327
ExtraTree,Tomek,haberman_90,0.753273002,0.76675,0.768888889,0.756574939,0.76497467,0.539342541,0.767819444,0.767882353,0.082321151,0.083280827,0.09545696,0.070667657,0.070539838,0.138084379,0.069060402,0.069550349,23.03477736
ExtraTree,kmeans_SMOTE,haberman_90,0.782677884,0.767,0.803666667,0.771402114,0.782597383,0.575390249,0.785333333,0.786411765,0.083967848,0.081346593,0.09167618,0.069631535,0.066832212,0.131549174,0.065614616,0.065908296,44.22352118
ExtraTree,lvq_smote,haberman_90,0.783287797,0.7715,0.802666667,0.773931752,0.784382685,0.578896381,0.787083333,0.788,0.086961424,0.083219029,0.094184901,0.070220869,0.067776674,0.134501112,0.066833013,0.067298112,29.85010028
ExtraTree,polynom_fit_SMOTE,haberman_90,0.780251793,0.78725,0.795333333,0.780663044,0.788995521,0.586356633,0.791291667,0.791529412,0.084560491,0.076724742,0.093690744,0.06635268,0.064850202,0.129413053,0.064202959,0.064777971,17.59070122
ExtraTree,pure,haberman_90,0.783348208,0.76275,0.805333333,0.769475091,0.781170909,0.573095199,0.784041667,0.785294118,0.08615048,0.084795992,0.093547498,0.070790163,0.067958066,0.133805786,0.066747496,0.067097303,18.14065826
Logit,ADASYN,haberman_90,0.669961295,0.510625,0.762666667,0.570498656,0.616695835,0.289782407,0.636645833,0.644058824,0.093470773,0.114006339,0.093932132,0.091239135,0.072673358,0.130588417,0.063869381,0.063395436,1.428032446
Logit,AMSCO,haberman_90,0.620849248,0.668375,0.575555556,0.62068823,0.558154532,0.261670482,0.621965278,0.619235294,0.098433634,0.1284601,0.185203483,0.075619148,0.137502473,0.157625301,0.076792489,0.081052471,502.6386343
Logit,Borderline_smote,haberman_90,0.666156545,0.516375,0.757444444,0.572711326,0.617713229,0.289035715,0.636909722,0.644,0.091448869,0.117150693,0.09294202,0.091848917,0.072607011,0.130706784,0.064114306,0.063505302,1.701446652
Logit,EditedNearestNeighbours,haberman_90,0.477200411,0.95125,0.07,0.633960671,0.137920962,0.026709027,0.510625,0.484705882,0.017079384,0.066610735,0.07654994,0.023830777,0.127877053,0.077979828,0.026655994,0.02782886,0.796916699
Logit,Lee,haberman_90,0.677810631,0.500625,0.775444444,0.56661709,0.615402775,0.294574475,0.638034722,0.646117647,0.093443798,0.112396141,0.090152219,0.090461027,0.071391732,0.126047997,0.06125339,0.060813265,6.363992906
Logit,NRAS,haberman_90,0.678511148,0.489375,0.780777778,0.558851145,0.610248397,0.289926416,0.635076389,0.643647059,0.089319023,0.109282345,0.083316625,0.087317501,0.067232688,0.116225503,0.056128966,0.055428719,1.056302643
Logit,NearMiss,haberman_90,0.677550066,0.51,0.775555556,0.57439125,0.622125909,0.301972606,0.642777778,0.650588235,0.105881516,0.118359573,0.090240881,0.096062964,0.075474133,0.138754922,0.065731952,0.064947921,1.089031172
Logit,ProWSyn,haberman_90,0.673321201,0.493625,0.773444444,0.560927059,0.610748293,0.285550228,0.633534722,0.641764706,0.098443431,0.110117294,0.093886837,0.090992671,0.072203617,0.130775797,0.063059912,0.062756515,3.423319411
Logit,RandomOverSampler,haberman_90,0.673248881,0.499,0.772666667,0.564515879,0.613675335,0.289245733,0.635833333,0.643882353,0.091898606,0.112920786,0.086344893,0.092381301,0.073005609,0.127413171,0.062246477,0.061506135,0.612577558
Logit,RandomUnderSampler,haberman_90,0.674614434,0.501,0.772666667,0.566060432,0.614710565,0.291462181,0.636833333,0.644823529,0.092170881,0.111336066,0.086499301,0.08967968,0.070444467,0.124357341,0.060368877,0.059857513,0.61565938
Logit,SMOTE,haberman_90,0.677508105,0.49625,0.776666667,0.563511594,0.613135962,0.291735979,0.636458333,0.644705882,0.102470344,0.117847782,0.093965815,0.096417159,0.076360427,0.136744471,0.065822011,0.065392521,0.75494802
Logit,Smote_tomek,haberman_90,0.678949343,0.50625,0.771111111,0.569515229,0.616235413,0.296295883,0.638680556,0.646470588,0.09905628,0.11560572,0.095402235,0.08931647,0.070192241,0.129862751,0.062169183,0.061977122,1.449922132
Logit,Tomek,haberman_90,0.691955673,0.44375,0.813333333,0.531827725,0.593817589,0.283527724,0.628541667,0.639411765,0.094415065,0.095497307,0.073007957,0.083938657,0.068423532,0.119595029,0.056936133,0.056401206,1.007720613
Logit,kmeans_SMOTE,haberman_90,0.682856348,0.485,0.789444444,0.559212134,0.612309669,0.294506241,0.637222222,0.646176471,0.096723111,0.113002279,0.084429596,0.093386175,0.072994142,0.130484974,0.062773511,0.062023373,23.8936579
Logit,lvq_smote,haberman_90,0.677060158,0.491875,0.779333333,0.561264979,0.612196319,0.290061439,0.635604167,0.644058824,0.091940167,0.108460964,0.085287229,0.089523688,0.070683171,0.125305153,0.060954696,0.06031204,8.810860181
Logit,polynom_fit_SMOTE,haberman_90,0.509685329,0.87375,0.233333333,0.639026537,0.382642367,0.127792068,0.553541667,0.534705882,0.04230413,0.094015353,0.115470382,0.047243038,0.131762728,0.132760782,0.056787308,0.05841057,0.720463109
Logit,pure,haberman_90,0.69116983,0.4075,0.835555556,0.505718018,0.577073505,0.272038361,0.621527778,0.634117647,0.09953857,0.106069616,0.064187706,0.101578194,0.080167345,0.12926788,0.061794475,0.060075999,0.564102435
Random_forest,ADASYN,haberman_90,0.746518066,0.726375,0.771777778,0.731673611,0.745107439,0.504202712,0.749076389,0.750411765,0.079792227,0.085437801,0.088462555,0.065694932,0.063362114,0.124845634,0.061942142,0.062259675,15.80628185
Random_forest,AMSCO,haberman_90,0.738611637,0.740375,0.754888889,0.733552748,0.743040596,0.502112677,0.747631944,0.748058824,0.088903144,0.094021999,0.100942504,0.069184376,0.067116733,0.132937131,0.06578903,0.066401864,523.7291052
Random_forest,Borderline_smote,haberman_90,0.751972012,0.720796875,0.779944444,0.73134112,0.746285142,0.507358681,0.75037066,0.752110294,0.084634005,0.090035405,0.089853076,0.067328574,0.063984526,0.128146264,0.063197713,0.063587372,16.81568735
Random_forest,EditedNearestNeighbours,haberman_90,0.55737776,0.8985,0.359555556,0.68623908,0.559662551,0.307618461,0.629027778,0.613176471,0.041918381,0.081614344,0.099313999,0.04525037,0.079237977,0.127498218,0.056953494,0.058066126,11.82347066
Random_forest,Lee,haberman_90,0.756157233,0.715125,0.786,0.729916598,0.745917735,0.508671468,0.7505625,0.752647059,0.088140165,0.094452824,0.091806194,0.071787458,0.066826792,0.131876906,0.065264121,0.065396485,22.29378498
Random_forest,NRAS,haberman_90,0.759095204,0.667375,0.802777778,0.704660719,0.727994772,0.481497206,0.735076389,0.739058824,0.0817207,0.087185521,0.079178134,0.067543314,0.060431041,0.119970236,0.058807361,0.058704856,11.48125024
Random_forest,NearMiss,haberman_90,0.736741696,0.71625,0.765777778,0.722698732,0.737711839,0.486872403,0.741013889,0.742470588,0.097854102,0.09789825,0.100513974,0.082565989,0.078635813,0.15828508,0.078100365,0.078519415,15.55784185
Random_forest,ProWSyn,haberman_90,0.757560742,0.713,0.788777778,0.729769685,0.746343946,0.509124995,0.750888889,0.753117647,0.085918848,0.094281199,0.086478108,0.073146027,0.06771237,0.131880571,0.065634654,0.065587491,18.95002036
Random_forest,RandomOverSampler,haberman_90,0.758935253,0.717375,0.788444444,0.7324786,0.748221167,0.513256389,0.752909722,0.755,0.084272789,0.091892652,0.087614575,0.070641025,0.066038957,0.128890708,0.06398848,0.064099395,12.21723607
Random_forest,RandomUnderSampler,haberman_90,0.748285424,0.728,0.773333333,0.732900332,0.746295563,0.50798556,0.750666667,0.752,0.0777377,0.091027313,0.084279431,0.066976896,0.061911215,0.121599914,0.060480494,0.060331267,11.18741205
Random_forest,SMOTE,haberman_90,0.756502384,0.722375,0.784888889,0.734354949,0.749475875,0.513950993,0.753631944,0.755470588,0.087570335,0.093599337,0.091033266,0.072429856,0.068317296,0.135495998,0.066996762,0.06721764,11.59533241
Random_forest,Smote_tomek,haberman_90,0.755059794,0.701875,0.791,0.722776455,0.74150566,0.500543119,0.7464375,0.749058824,0.080978485,0.095299849,0.081226456,0.072693122,0.065831359,0.12737975,0.06354914,0.062964813,16.04828813
Random_forest,Tomek,haberman_90,0.754993381,0.70875,0.785444444,0.725676363,0.742024022,0.502547149,0.747097222,0.749352941,0.091380854,0.094955182,0.092401989,0.075046355,0.069456237,0.13897471,0.068296561,0.068547007,16.01564691
Random_forest,kmeans_SMOTE,haberman_90,0.765196216,0.705875,0.800555556,0.729631446,0.748284159,0.514495117,0.753215278,0.756,0.087315761,0.09436059,0.084425945,0.074266522,0.068309453,0.133642923,0.066259353,0.066179101,36.37181051
Random_forest,lvq_smote,haberman_90,0.760428887,0.69825,0.796,0.722833697,0.741755751,0.503024837,0.747125,0.75,0.087075146,0.092509023,0.085651677,0.070339516,0.064368418,0.1269503,0.062507685,0.062675409,22.26103234
Random_forest,polynom_fit_SMOTE,haberman_90,0.743619692,0.718875,0.773,0.727395024,0.742663376,0.497066497,0.7459375,0.747529412,0.08875565,0.092091411,0.087148297,0.075879287,0.070912645,0.142569128,0.070296919,0.070441919,12.08091826
Random_forest,pure,haberman_90,0.781200554,0.698,0.819111111,0.732395245,0.752824901,0.527299287,0.758555556,0.762117647,0.089860275,0.092333316,0.083672386,0.073370846,0.066440145,0.130537327,0.06441542,0.064466164,11.68914416
SVM,ADASYN,haberman_90,0.689406246,0.407875,0.827333333,0.501934701,0.571440383,0.266023724,0.617604167,0.629941176,0.103334914,0.106555155,0.075754018,0.096715125,0.074712028,0.124156991,0.057886413,0.056674137,1.341899538
