clf,imbl,dataset,precision,recall,specificity,fscore,gmean,mcc,balanced_acc,accuracy,std_precision,std_recall,std_specificity,std_fscore,std_gmean,std_mcc,std_balanced_acc,std_accuracy,time_exec
ExtraTree,ProWSyn,sonar_10,0.8688,0.639,0.9936363636363638,0.7105428571428571,0.7491847990189883,0.7208774252726348,0.8163181818181819,0.9640833333333332,0.1912919976357222,0.297188231128464,0.0110131439052437,0.2261597192814482,0.2317918196289088,0.2214207923831444,0.1465316085046179,0.023941689400201,13.313998293876647
ExtraTree,RandomOverSampler,sonar_10,0.8983333333333334,0.617,0.9998181818181818,0.7106000000000001,0.7341439399904652,0.7245466771713082,0.8084090909090909,0.9679166666666668,0.1908232062741246,0.2947987386441958,0.0004065578140908,0.2535366354820583,0.2444129811259643,0.2481276430160876,0.1474076934920584,0.0245892517698021,9.83443796634674
ExtraTree,RandomUnderSampler,sonar_10,0.3016970391627254,0.773,0.7933636363636364,0.4234766395283423,0.7457720798721081,0.3895364053825599,0.7831818181818182,0.7916666666666667,0.0732684584144512,0.2315678295538757,0.0687174460827328,0.0706938358284402,0.1349703294559703,0.1159713459791244,0.0965110518585263,0.050656163048745,9.631290984153749
ExtraTree,SMOTE,sonar_10,0.8939999999999999,0.6369999999999999,0.9967272727272728,0.7234,0.7469353810658835,0.7353787158756552,0.8168636363636363,0.96675,0.1547523576620943,0.3086673940379844,0.0057763365014215,0.2367273873699926,0.2449159192008429,0.2297455146705615,0.1532715144038074,0.0254163399872678,14.22660584449768
ExtraTree,Smote_tomek,sonar_10,0.8856666666666667,0.6279999999999999,0.9953636363636365,0.7135333333333334,0.7393593591479168,0.724612007434304,0.8116818181818182,0.96475,0.1665885095941478,0.3003046680233135,0.0085888413117857,0.2258918383397084,0.243440787344936,0.2227375125576103,0.148505336963278,0.0247232262497616,15.726595878601074
ExtraTree,Tomek,sonar_10,0.9,0.568,1.0,0.6846666666666668,0.6980630585851519,0.7007503923260485,0.784,0.964,0.188936334400504,0.2817221290720201,0.0,0.2409365368545923,0.2465886462500313,0.2363948145334352,0.14086106453601,0.023476844089335,14.423407983779908
ExtraTree,kmeans_SMOTE,sonar_10,0.9,0.5810000000000001,1.0,0.6906666666666668,0.7089919907732865,0.7063022389795023,0.7905,0.9650833333333336,0.188936334400504,0.2900684511846081,0.0,0.2470435955979237,0.2446095952651368,0.2417794369168207,0.145034225592304,0.0241723709320506,23.245321202278134
ExtraTree,lvq_smote,sonar_10,0.8517407407407408,0.641,0.992,0.710388888888889,0.7475758850070136,0.7161603864134334,0.8165000000000001,0.96275,0.208215461400425,0.2952913052196902,0.0117343570806986,0.2377764601976849,0.2324843578105613,0.239521859930619,0.1475332938500077,0.0271576576202759,46.02037913799286
ExtraTree,polynom_fit_SMOTE,sonar_10,0.9073333333333334,0.631,0.9982727272727272,0.7258666666666668,0.743256061122847,0.7393245964728152,0.8146363636363636,0.9676666666666668,0.1533002606364938,0.3038627746615783,0.0037047062186383,0.2342422635379637,0.2444707769096331,0.2272535710096735,0.1511862386990427,0.0248729105822862,8.967196059226989
ExtraTree,pure,sonar_10,0.9,0.569,1.0,0.6853333333333335,0.6986488450227789,0.7013672641764324,0.7845,0.9640833333333332,0.188936334400504,0.2811449600603912,0.0,0.2389667844924866,0.2490407571056065,0.2345542981250428,0.1405724800301956,0.0234287466716992,9.47812888622284
