clf,imbl,dataset,precision,recall,specificity,fscore,gmean,mcc,balanced_acc,accuracy,std_precision,std_recall,std_specificity,std_fscore,std_gmean,std_mcc,std_balanced_acc,std_accuracy,time_exec
Logit,AMSCO,caesarian_50,0.807652837902838,0.4477777777777778,0.7996000000000001,0.5642539229661521,0.5625255742896728,0.255082951564096,0.6236888888888888,0.5734285714285714,0.1481026004683321,0.1357757626691552,0.1838592259952932,0.1045859163751835,0.1120708104092554,0.1864074304579929,0.0873454478426222,0.0820108887931281,321.39601185321806
Logit,Borderline_smote,caesarian_50,0.7568743867243868,0.6148888888888889,0.6376000000000001,0.6684571029245951,0.6058176746105094,0.2469768463142853,0.6262444444444444,0.623,0.0941284409786691,0.1209333964353648,0.1769939782915824,0.0864570425744052,0.1021996684925971,0.1756556652151797,0.0890554557156601,0.0811111756034561,1.713697409629822
Logit,EditedNearestNeighbours,caesarian_50,0.8057380952380953,0.3866666666666666,0.8400000000000001,0.4983258995906054,0.5379040580176702,0.2400110987816411,0.6133333333333334,0.5485714285714286,0.1850190673635336,0.1394855735979621,0.1707899514930491,0.1387175041507555,0.1212041188272181,0.1915154599323095,0.0911268822465083,0.0900682297431733,0.8906824827194214
Logit,Lee,caesarian_50,0.77535,0.6126666666666666,0.6607999999999999,0.6741315539981174,0.6171894054955687,0.2669495695256522,0.6367333333333333,0.6298571428571429,0.0936437949591433,0.1173748888868164,0.1932519491814146,0.0886890081891615,0.1110627003465208,0.1911078181500294,0.0981981425028122,0.0874818677795978,10.85271954536438
Logit,NRAS,caesarian_50,0.7304216339216338,0.6831111111111111,0.5304,0.6966123380059913,0.5708120550364163,0.2133396073395711,0.6067555555555556,0.6285714285714286,0.0855930202887037,0.1396158253253455,0.2100653450334221,0.0950940054330456,0.1440747102320138,0.2158329374514792,0.1071849497188309,0.0988163604762382,1.257813048362732
Logit,NearMiss,caesarian_50,0.6767113997113997,0.5355555555555556,0.5399999999999999,0.586695871380082,0.5167194998090417,0.0738205558766428,0.5377777777777777,0.5371428571428571,0.1232884650886504,0.1532172432751562,0.2085218898599957,0.1275300766878621,0.1278021793675501,0.2378229809143301,0.1208181917767333,0.1147119276868482,1.2210971355438232
Logit,ProWSyn,caesarian_50,0.768409163059163,0.6117777777777779,0.6487999999999999,0.6696434124011523,0.6076947968071165,0.2541529090125708,0.6302888888888889,0.625,0.1014845074372285,0.1227165568390045,0.2087468279997392,0.0918693739349967,0.1212169377661151,0.2044004325460711,0.104533111440543,0.0898840876048759,1.7714109659194943
Logit,RandomOverSampler,caesarian_50,0.7675704184704185,0.6095555555555555,0.6492,0.6679535820560589,0.6076853094303052,0.2529130682960522,0.6293777777777778,0.6237142857142858,0.095710811913487,0.1143302517506038,0.1992701399529289,0.0846518909146425,0.1116759925567838,0.1903994081894782,0.0970638961372832,0.0829150267566061,0.7640683650970457
Logit,RandomUnderSampler,caesarian_50,0.7718493506493507,0.5753333333333333,0.6719999999999999,0.6462767200291968,0.6011500425604973,0.2434129916950736,0.6236666666666666,0.6098571428571429,0.0988982913805455,0.1038495991997721,0.1948634460526007,0.0779582049809368,0.1018517321723595,0.1786380827001981,0.0914331681357703,0.0754604776033724,0.7469408750534056
Logit,SMOTE,caesarian_50,0.7636904761904761,0.6088888888888889,0.6479999999999999,0.6659806236075586,0.6070053010162683,0.2509832682190246,0.6284444444444445,0.6228571428571429,0.112471195712273,0.1350691364654106,0.2168114326007055,0.1071233429982264,0.1247754459320017,0.2196228490432476,0.1120687545452565,0.1007905947374784,0.8921947240829466
Logit,Smote_tomek,caesarian_50,0.7813430014430014,0.6122222222222222,0.6712,0.6755164604401447,0.621525587329368,0.2773066604343251,0.6417111111111111,0.6332857142857142,0.0923861975449984,0.1142801440220875,0.187641676006166,0.0862355625004557,0.1105801149984591,0.1897606173741411,0.0974684039289263,0.0858791114420482,1.6174374580383302
Logit,Tomek,caesarian_50,0.7336608391608392,0.7511111111111111,0.48,0.7330948896304934,0.553570330436371,0.2310922266166588,0.6155555555555555,0.6542857142857142,0.0822412543290336,0.1206090457278903,0.2155225979589519,0.0831476979671214,0.178165407422511,0.2314934094840083,0.1090257274103337,0.09511875373315,1.247591185569763
Logit,kmeans_SMOTE,caesarian_50,0.7438795093795093,0.658,0.576,0.6891826473148455,0.5943109336120942,0.2294881624136875,0.617,0.6287142857142858,0.0899408416016898,0.0967380869314947,0.1973010835727343,0.0778983265502175,0.1237048162593881,0.2053674074542217,0.1046270967105028,0.0879370681237276,7.595144319534302
Logit,lvq_smote,caesarian_50,0.7661607503607504,0.598,0.6512,0.6604144899132515,0.6032490304042544,0.2433980660046755,0.6245999999999999,0.617,0.1005521063777967,0.1102248776066194,0.2008775861368227,0.0841388083533916,0.1124498151554794,0.1988589015896819,0.1012414474719747,0.0844197728712767,6.506009840965271
Logit,polynom_fit_SMOTE,caesarian_50,0.778502886002886,0.5822222222222223,0.6799999999999999,0.6540773502383409,0.6084331385618361,0.2568508840237431,0.6311111111111111,0.6171428571428572,0.1161887574758095,0.1353337924214454,0.2176896502949943,0.1006657601035012,0.1228214181877664,0.2185689479415972,0.1107740855611915,0.0967612813043565,0.7437513828277587
Logit,pure,caesarian_50,0.7108478188478189,0.8088888888888889,0.384,0.7488502055220321,0.4984137774536095,0.205339031873459,0.5964444444444444,0.6571428571428573,0.0716392276762441,0.1310296023468979,0.2140667644364868,0.0793282067023137,0.1855400062375084,0.2313307565608537,0.1034348737336333,0.0899912515345339,0.765643525123596
Random_forest,ADASYN,caesarian_50,0.8655963203463204,0.7951111111111111,0.7584000000000001,0.8215030738611235,0.7650946476728777,0.5551260504008091,0.7767555555555556,0.782,0.0943904359583885,0.1116277602834457,0.1907583673102942,0.0703641321163117,0.1056006576619592,0.1783425567391104,0.0966098574502362,0.0827027343155311,22.77974576950073
Random_forest,AMSCO,caesarian_50,0.8728756854256854,0.766,0.782,0.8079777921424981,0.7635312769391659,0.5451560643480513,0.774,0.7717142857142857,0.095305143720802,0.1109802263828962,0.1847817999254717,0.0689242019889891,0.095936078835928,0.1655630634712277,0.0895071595920303,0.0773230671825403,341.4876219987869
Random_forest,Borderline_smote,caesarian_50,0.8751569264069264,0.7846666666666666,0.7796,0.8195450022114109,0.771469661930578,0.5630444143911514,0.7821333333333333,0.7828571428571428,0.0906238224053127,0.1140677116270971,0.1790643247682179,0.0680962331831239,0.0923418940799206,0.1587313119635146,0.0860768960896987,0.0745683733605852,23.19217877388001
Random_forest,EditedNearestNeighbours,caesarian_50,0.881852380952381,0.4173333333333333,0.9108,0.5383454293900114,0.5719637428771326,0.3516711915629379,0.6640666666666667,0.5935714285714286,0.1804374167386911,0.1736869575977846,0.1462484923145051,0.1630531089034748,0.1463919426561312,0.1618828237480211,0.0809152645757577,0.0924253436732891,18.579565596580505
